Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,SYMBOL,Significance,text_label,plot_color,plot_layer,down_rank,up_rank
ENSG00000251273,14.1404370551231,-0.60263133585157,0.445652541694955,0.109041114551997,0.188325120531684,ENSG00000251273,NS,,#c4c4c4,bottom,,
ENSG00000251279,6.56127919921007,-0.543359746908517,0.529170582741035,0.19365615856291,0.287706233304769,ENSG00000251279,NS,,#c4c4c4,bottom,,
ENSG00000251287,4.00753151396542,-1.66555193665218,1.02829639338061,0.0178646435817475,0.0474828713300093,ALG1L2,NS,,#c4c4c4,bottom,,
ENSG00000251294,10.8669980730473,-0.504403103396423,0.424304773579169,0.168125373799788,0.259728128984913,ENSG00000251294,NS,,#c4c4c4,bottom,,
ENSG00000251301,16.7721673764857,-0.745372548637848,0.411682068699558,0.0377850804010811,0.0849328037611354,ENSG00000251301,NS,,#c4c4c4,bottom,,
ENSG00000251314,5.99301759877552,0.106234863656032,0.482617730525231,0.785068675586647,0.833282198628701,LOC101929710,NS,,#c4c4c4,bottom,,
ENSG00000251322,130.829318928875,0.498898331503628,0.164672964216529,0.00196588524305543,0.00732530349444024,SHANK3,NS,,#c4c4c4,bottom,,
ENSG00000251323,9.25144282932677,-0.509191345373337,0.449563923908474,0.18202493711872,0.275134735641041,LINC02728,NS,,#c4c4c4,bottom,,
ENSG00000251333,14.8333250413207,0.472845889779811,0.358906728665899,0.135186998869646,0.221110383342035,ENSG00000251333,NS,,#c4c4c4,bottom,,
ENSG00000251339,8.0196436148077,-1.30693005238904,0.675438807702132,0.0135708421120218,0.0380534728406568,ENSG00000251339,NS,,#c4c4c4,bottom,,
ENSG00000251340,8.91961773948717,0.186211115209238,0.418241752404994,0.601031509317097,0.678284351317922,ENSG00000251340,NS,,#c4c4c4,bottom,,
ENSG00000251364,58.1292279846466,-0.251661362624883,0.215251364915947,0.22438100532535,0.32116801107762,SYT9-AS1,NS,,#c4c4c4,bottom,,
ENSG00000251365,13.1642960011728,-0.516572744936435,0.437352562136186,0.161575139865174,0.252316234219718,LINC02236,NS,,#c4c4c4,bottom,,
ENSG00000251369,77.6651178086308,-0.125713397012828,0.197254996290948,0.509853578723069,0.597744528791412,ZNF550,NS,,#c4c4c4,bottom,,
ENSG00000251372,40.008440924354,-0.760483553016389,0.333255201343255,0.0120525119501405,0.034500662465592,LINC00499,NS,,#c4c4c4,bottom,,
ENSG00000251377,5.83416048582681,-0.336361229908282,0.5406276055697,0.408942789589781,0.505153534148188,ENSG00000251377,NS,,#c4c4c4,bottom,,
ENSG00000251379,5.72425819214568,-0.293593505489794,0.521503364207454,0.463408679115768,0.555229812256983,ENSG00000251379,NS,,#c4c4c4,bottom,,
ENSG00000251381,16.6336563988092,-0.401934582229345,0.376573987824622,0.2271166733226,0.324101408543334,LINC00958,NS,,#c4c4c4,bottom,,
ENSG00000251391,9.4578156828709,-1.02762493542072,0.552182778224529,0.0230248077212983,0.058030183020922,ENSG00000251391,NS,,#c4c4c4,bottom,,
ENSG00000251396,22.6960948211419,0.193387441858111,0.31352558067927,0.504447393516083,0.592878219257143,ENSG00000251396,NS,,#c4c4c4,bottom,,
ENSG00000251400,14.7312128462232,0.210198270369135,0.354492891361121,0.506081477220426,0.594443710968807,ENSG00000251400,NS,,#c4c4c4,bottom,,
ENSG00000251405,9.8329810047023,-0.768646778719437,0.484987153946452,0.059940079646827,0.12049762478295,ENSG00000251405,NS,,#c4c4c4,bottom,,
ENSG00000251408,7.75127600109035,-0.725844601764813,0.551579730120506,0.093789826149251,0.168184930502906,ENSG00000251408,NS,,#c4c4c4,bottom,,
ENSG00000251410,9.87221199275266,-0.796997407443421,0.502473658838061,0.0550771874344914,0.113257652781559,ENSG00000251410,NS,,#c4c4c4,bottom,,
ENSG00000251423,6.16458368785798,-1.55934979636472,0.808790450299418,0.0123474144645514,0.0351827558527153,ENSG00000251423,NS,,#c4c4c4,bottom,,
ENSG00000251432,31.0470804857172,0.499277443599968,0.275493942427911,0.0507608329337008,0.106345093431238,LINC02615,NS,,#c4c4c4,bottom,,
ENSG00000251433,4.78378195176122,-0.90037458810878,0.731991907113982,0.0792403298700155,0.148464802762888,ENSG00000251433,NS,,#c4c4c4,bottom,,
ENSG00000251442,13.9934034495405,-0.311954608317625,0.400618233513374,0.371119990006357,0.469401485029734,ENSG00000251442,NS,,#c4c4c4,bottom,,
ENSG00000251443,6.29403206007008,-1.39560978681502,0.751925222018687,0.0167068842579671,0.0450599266685754,LINC02160,NS,,#c4c4c4,bottom,,
ENSG00000251450,7.61978164990994,-1.09868011806328,0.605446691840798,0.024106553210667,0.0601466653596239,RASGRF2-AS1,NS,,#c4c4c4,bottom,,
ENSG00000251459,4.8446949860445,-1.19235053281703,0.786743630605574,0.0383104946448578,0.0858197239397616,ENSG00000251459,NS,,#c4c4c4,bottom,,
ENSG00000251493,9.38689558381865,0.39266761950419,0.422507921123539,0.268480924956869,0.367600607735507,FOXD1,NS,,#c4c4c4,bottom,,
