Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,SYMBOL,Significance,text_label,plot_color,plot_layer,down_rank,up_rank
ENSG00000006634,69.2174388834463,-0.059015183151768,0.101655115613752,0.401488326353011,0.617604016302385,DBF4,NS,,#c4c4c4,bottom,,
ENSG00000006652,70.7527408701001,-0.069775337608797,0.108872941697239,0.330685223947827,0.550960463208863,IFRD1,NS,,#c4c4c4,bottom,,
ENSG00000006695,192.682072268889,-0.0903686935953474,0.0792062540882636,0.166735802556837,0.356963287839303,COX10,NS,,#c4c4c4,bottom,,
ENSG00000006704,460.257087389771,0.110462240965412,0.063418412534818,0.0487727814253336,0.156978902507194,GTF2IRD1,NS,,#c4c4c4,bottom,,
ENSG00000006712,587.564662086047,0.0187431353243974,0.0627231676659323,0.736744801281725,0.862340897658479,PAF1,NS,,#c4c4c4,bottom,,
ENSG00000006715,538.873206176509,-0.13884219411189,0.0597986658752791,0.00986463871562005,0.0494852598682205,VPS41,NS,,#c4c4c4,bottom,,
ENSG00000006740,175.956490200862,0.0196963034000595,0.0754367701182911,0.754317535266354,0.873039018965226,ARHGAP44,NS,,#c4c4c4,bottom,,
ENSG00000006744,364.651660476755,-0.000581348543320847,0.0591356587626737,0.990868134496061,0.995756493873301,ELAC2,NS,,#c4c4c4,bottom,,
ENSG00000006756,121.927616081178,-0.0970445050177857,0.0927090762538336,0.170487515596777,0.362549206951726,ARSD,NS,,#c4c4c4,bottom,,
ENSG00000006757,95.1959594541396,-0.0429644458659968,0.0876850172232805,0.523490506461128,0.719643804456375,PNPLA4,NS,,#c4c4c4,bottom,,
ENSG00000006831,369.632318639673,0.00635476615208022,0.0555398512433085,0.90040420663291,0.950296329774339,ADIPOR2,NS,,#c4c4c4,bottom,,
ENSG00000006837,23.4274756052639,0.0400939872540484,0.124812823729775,0.489194736455837,0.691409469001293,CDKL3,NS,,#c4c4c4,bottom,,
ENSG00000007047,965.84670229178,0.0628197031775814,0.0546682904677724,0.207426662388536,0.410929746134205,MARK4,NS,,#c4c4c4,bottom,,
ENSG00000007062,17.9153693007608,-0.0444108799775647,0.126756030861222,0.440451215313912,0.652253112868324,PROM1,NS,,#c4c4c4,bottom,,
ENSG00000007080,593.31305444967,0.154476848482384,0.0792309755190597,0.0200132177101024,0.0830673332369696,CCDC124,NS,,#c4c4c4,bottom,,
ENSG00000007168,2279.91859252461,-0.0619433173294186,0.0509707539320802,0.189181507682109,0.388124282304713,PAFAH1B1,NS,,#c4c4c4,bottom,,
ENSG00000007174,51.3886795037473,-0.112882425254042,0.124296876183892,0.14888798143797,0.331469831285001,DNAH9,NS,,#c4c4c4,bottom,,
ENSG00000007202,961.953173709018,-0.00716181062041713,0.0559498711917562,0.887558028452443,0.944621168098171,BLTP2,NS,,#c4c4c4,bottom,,
ENSG00000007237,27.2813617770051,-0.0129129490515705,0.111935719222022,0.835844758397928,0.91844453440898,GAS7,NS,,#c4c4c4,bottom,,
ENSG00000007255,47.1090323480597,0.149394465426468,0.140387597322559,0.0783861438540617,0.21650844273601,TRAPPC6A,NS,,#c4c4c4,bottom,,
ENSG00000007264,10.904418418894,0.0262447287826035,0.126404330073125,0.598652909475441,0.773476206222841,MATK,NS,,#c4c4c4,bottom,,
ENSG00000007341,239.558676942798,-0.199607090453253,0.0944662759615643,0.00882756708416936,0.0458167152415371,ST7L,NS,,#c4c4c4,bottom,,
ENSG00000007372,66.7073971514119,1.13109108451038,0.137372589515971,1.05701262612383e-17,4.2764088321405e-15,PAX6,Up,,#d63cc0,middle,,17
ENSG00000007376,94.9176018688086,0.317502030814538,0.146256848049358,0.00309044193245512,0.0205813258407083,RPUSD1,NS,,#c4c4c4,bottom,,
ENSG00000007384,23.0764074258418,0.286752650934099,0.254209190875634,0.01738376992432,0.0750160239555454,RHBDF1,NS,,#c4c4c4,bottom,,
ENSG00000007392,658.088888145404,-0.082618714855936,0.0511220904596711,0.0808855205322896,0.221184585801629,LUC7L,NS,,#c4c4c4,bottom,,
ENSG00000007402,556.395743348088,-0.0685731947739311,0.0703477786541369,0.253255472709235,0.46567814053557,CACNA2D2,NS,,#c4c4c4,bottom,,
ENSG00000007516,280.935537231223,0.0260126484021587,0.0840186552196197,0.693353155664975,0.833744547341825,BAIAP3,NS,,#c4c4c4,bottom,,
ENSG00000007520,358.179830847207,0.13728763837391,0.0846813442844479,0.0456410473851076,0.149364827064347,TSR3,NS,,#c4c4c4,bottom,,
ENSG00000007541,146.220626331982,0.383765714482079,0.10184461460853,1.6355124020884e-05,0.000338459043516579,PIGQ,NS,,#c4c4c4,bottom,,
ENSG00000007545,292.469516807336,0.0774764840254322,0.0663608713068363,0.179090170666891,0.374446541589444,CRAMP1,NS,,#c4c4c4,bottom,,
ENSG00000007866,31.6210304863021,0.443503695908265,0.270685503434764,0.00461454035443546,0.0280530077219493,TEAD3,NS,,#c4c4c4,bottom,,
ENSG00000007923,537.373598360043,0.126043666768719,0.0533255620495198,0.00988564104882565,0.0495752491766798,DNAJC11,NS,,#c4c4c4,bottom,,
ENSG00000007944,71.0088263826622,-0.0672257203034787,0.109000011500182,0.345680626901116,0.565700046791818,MYLIP,NS,,#c4c4c4,bottom,,
ENSG00000008018,550.864892489464,0.00947117557024713,0.0560901282094981,0.855639013598197,0.929807265834555,PSMB1,NS,,#c4c4c4,bottom,,
ENSG00000008056,515.349383698708,0.130298318462013,0.059527662421752,0.0148739406233954,0.0669554884863443,SYN1,NS,,#c4c4c4,bottom,,
ENSG00000008083,874.502946367486,0.0821125949441978,0.0492000430043503,0.0712760902744036,0.20278849664393,JARID2,NS,,#c4c4c4,bottom,,
ENSG00000008086,445.684482852154,-0.00521526688798079,0.0603192795337485,0.920702065859736,0.960660548058911,CDKL5,NS,,#c4c4c4,bottom,,
ENSG00000008118,40.2201794963463,-0.00120436526959053,0.108115756363662,0.984263804274906,0.993410324596533,CAMK1G,NS,,#c4c4c4,bottom,,
ENSG00000008128,70.4736110398818,0.0328198931306836,0.0963379539602013,0.629315644242484,0.793348529311843,CDK11A,NS,,#c4c4c4,bottom,,
ENSG00000008130,425.405232045266,0.122549647374387,0.0620915015709661,0.0264288230356518,0.10111055394467,NADK,NS,,#c4c4c4,bottom,,
ENSG00000008226,12.2717211359925,-0.0227057497387184,0.124598957236825,0.657244722233069,0.81155130016006,DLEC1,NS,,#c4c4c4,bottom,,
ENSG00000008256,279.813438224619,0.0248976257603927,0.0640943935620314,0.659051637777236,0.812786293879743,CYTH3,NS,,#c4c4c4,bottom,,
